Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12
0.030855596639126136,0.05482429897471213,-0.21187929181216233,-0.3510724262060008,-1.096112656626658,-0.009276329166370001,-0.30623625988751046,-0.20051233764161167,-0.1425842062733178,-0.5846592612392862,0.033635176229777075,-0.45814793460454195
-0.013390516046356304,0.06981426902281616,-0.04192624210790474,0.08717153019911604,0.49266711402116925,0.18231921916505545,-0.13386206042272641,-0.25737538829546447,-0.14469799515496282,-0.21439803950357633,-0.14197238763506645,0.3127221709583604
0.05592642713124489,0.02564041206837838,-0.06473636930503075,0.0839677976619961,0.6276659964506923,0.4875158675418139,-0.28856893777176285,-0.36670949510696854,-0.18642751617741876,-0.2971991969372547,-0.02730585609333224,0.45886425094697236
-0.027592836036593772,0.1410872932787559,-0.05565411171713535,-0.012379720572177353,-0.06424786768941557,0.40969303118834355,-0.19489802806433634,-0.2131185082752534,-0.04313046496099488,-0.47973426669771646,-0.06561548327600553,0.21979168081241005
0.002929744560407761,0.11314882583944909,-0.013598129602258565,0.06125908005975495,-0.3218074284240078,0.2434383418312682,-0.4287461107761962,-0.11953219028939092,0.0006576873874376308,-0.5662261779015786,0.0943328092478811,0.07893322961775857
0.10468919963502636,0.0647752507435303,0.17515559720187177,-0.022187537521655396,-0.34888244022010295,0.5747640819413949,-0.4213188322171503,-0.2413219925145491,-0.13964058086112113,-0.3773316916083306,-0.12666231577516884,0.06111811651455845
-0.043639268932699926,0.03195990096488818,-0.023507894639436908,0.09534770397024331,0.1968739641406365,0.9164355119995423,-0.17250760390951436,-0.2036130607105644,-0.058080390034050425,-0.0188967340156498,-0.0860135178759826,0.41352648474280934
0.019160206927525448,-0.06507074466852959,-0.0010595493687664253,0.10767781036057429,0.008967897381428875,0.8444049107730919,-0.5245851908892876,0.03732163309514239,-0.012691863188424133,-0.03667446085331736,0.03616965843788429,0.13677496359411048
0.04628661694830058,0.07058090099200018,0.042392640916378316,0.03668124573763777,-0.07172689488547383,0.9010306952466126,-0.05563898738767699,-0.035919626269501334,-0.17731438400625213,-0.09731339486704484,0.04116566616741659,0.4132919483353235
0.20506481371307378,0.05344712497007705,0.09242289225124865,0.079052734183243,0.9980834604063805,0.5765242932601425,-0.08443441149780619,-0.2717632729267135,-0.15013137457523154,0.13822945186746619,-0.12255231199151174,0.8987446609155968
0.1029512381759153,0.1094141442188512,0.021557644776455505,0.07397240268416791,1.5706840886425246,0.8064997496217204,0.09826127658909925,-0.2345211187934058,0.07713801821082025,0.7752234642464082,-0.06948960803869325,1.1406971950580722
0.18661822367354322,-0.01142257076981214,0.279318817607751,0.23616014037894276,1.2341933856860068,0.8195857373613112,-0.012937234390089737,-0.1992043690687226,0.00970323388187844,0.15626748803711796,0.07855197272196447,1.154164770492502
0.008405986003726926,0.017109430962689635,0.3876887627833121,0.17645131317251733,1.0855280567746608,0.889103306767134,-0.055236052788675896,-0.29423663328338234,-0.22396617985692507,0.33700138214652087,-0.05753932761477319,0.14706477159784792
0.12763994890714633,0.13903692693088218,-0.014277753587413273,0.0828203410921642,0.566033082661579,1.0786773083764942,-0.12681083700183682,-0.21811549367198152,0.10573410060842468,0.41528587796652555,0.12102657216747688,0.4229041736364512
0.0683835761716282,0.011034446531100965,-0.20225856191551836,0.3387494994009114,0.3680755659828234,0.762699455812243,-0.3342634947832257,-0.39130650723072596,0.009379255337844778,0.019476293243889713,-0.0069501645220503006,0.39648947590278083
0.12371891442394795,0.15877444917363215,-0.21273289373033993,0.1260911246400307,0.0014811390638956572,0.8881410448969659,-0.40711312922832227,-0.22940648493728363,-0.12172424745139367,-0.0986980136711026,-0.07364267061527133,-0.27953692086792264
0.20805025165075416,0.07076786940066114,-0.21250876411751143,-0.1032332467472199,-0.040643965962300965,0.9306261150046184,-0.46333202579324995,-0.17975562718702845,0.05996154237717256,-0.18645225358518228,0.09155444261115744,0.14352196138848694
0.3000326741549899,0.0591657776554787,-0.10513108352125244,0.126112539701233,-0.05518788814962715,0.6639451423705757,-0.26455481802414316,-0.2274301428635734,-0.046137762560303,-0.17495236138795342,-0.03210061420128642,0.7404016111875964
0.2178894953153682,-0.015354153334546258,-0.08256823732427859,0.0884562203228542,0.09229479352577681,0.9653513165185205,-0.07210659741388639,-0.3129866441230452,-0.005275488060397681,0.005243949746925976,-0.05997819025210418,0.8666336167534127
0.24851566347170825,0.011614914057734476,0.09064450841771152,0.44332264781416875,-0.060721698228913594,0.811309344967125,0.14164399161417543,-0.14308076060654765,0.1140462711692755,-0.08370591304279541,-0.09307073485676606,1.1744673351240755
0.14455234202243916,-0.07825770127625335,0.27426996068985954,0.22630011257116198,-0.08875151224634509,0.314832211157498,-0.1060801405326879,-0.19036099726816727,-0.021048404954409128,0.15305741836490633,-0.030790873975513264,0.5750558753348114
0.2605172062045733,-0.04290949942358853,0.22172357867582915,0.3531819690129492,-0.06931494992744608,0.15810335414689217,-0.1398750059909613,-0.14128361848184598,0.04455546701614976,0.16382945531371507,-0.05604780877644926,0.3824909645650268
0.197513401167,-0.030369655013706615,0.0465087144401517,0.26200005583940333,-0.5766394051410472,0.24755549283210945,-0.08267277597391987,-0.2822582487827785,-0.09230971341638888,-0.020626069683438338,-0.08326497081719095,-0.21808805250243166
0.15687851508664677,0.034272878278571665,-0.025198791875335143,0.31135884873983677,-0.1995976312261833,-0.6059996985810369,-0.1486117157654926,-0.2366166911811441,-0.027808437369582654,-0.15799494203676817,-0.11074203841151642,-0.2523608351693768
0.2150147954802038,0.03855104548292454,-0.12062370044521628,0.29433718378514123,1.2953714699666827,-0.5814836731111565,-0.0873855654024987,-0.25408331550471464,0.030323275571025165,-0.1234110083899873,-0.10203195346423335,-0.15732683450452706
0.32336539720057855,0.15632665246515548,-0.01638127957622555,0.3024720229010712,1.0967206151486546,-0.8675748157518406,-0.19886545255379237,-0.16799193310676389,-0.007440109604614723,-0.03576532343265205,-0.09239557415440133,-0.03386205856601883
0.11647155622442032,0.03787549737269961,0.14866308129372047,0.21326332511746982,0.8659854015511194,-0.6370442672569192,-0.18617709447381836,0.044319203790149836,0.09456479970881845,-0.19809536918061973,-0.04726398415453398,-0.6500626381218135
0.10387144380467309,0.014677946164734914,-0.07247277438287904,0.438765104330173,0.6864019479956472,-0.5500686968142836,-0.30339230438337683,-0.15322009513406318,0.08202531003845012,-0.04672205365239862,-0.01730102085659649,-0.49504629974142605
0.1889292785212369,0.024790033964867942,-0.06775350296570574,0.412985477553666,0.15489544316040052,-0.5726338676703386,-0.22002505122698554,-0.19921930036018753,-0.05408339631323301,-0.3023468122914627,-0.06837243054529825,-0.6022706832238404
0.02854345653089331,-0.0698920362571474,0.22400841221971102,0.4887530121721112,0.5645056273493086,-0.5786099824474203,-0.03187993707603724,-0.29726611044640244,0.09986520449792427,-0.1280433354747199,-0.15989592572464814,-0.5504761910090019
0.08014721163417861,-0.03524837786379493,-0.09026881945144583,0.12258534407185194,0.6372818721092107,-0.8608444702095248,0.06400784970057063,-0.17797904903406095,0.2726377424798307,-0.08888829136952768,-0.006294129770104719,-0.13706034670540895
0.05123256257657662,0.011215611219761277,0.1630926083063302,0.49411864488160895,1.2762371006545983,-0.8682802434287259,-0.023785857317605887,-0.06568527979610422,0.05379622028434432,0.4481535818075471,0.013869975128066488,-0.3747338511125501
0.13393655621870276,0.07919225938132984,0.2586762011340123,0.28660017230007534,0.6583158264440243,-1.1179356181985203,-0.08785545984637966,-0.20217734848849783,0.10530849214505256,-0.2632312547331225,-0.06294508957844788,-0.7063729799491096
0.044466206053546856,-0.018722771902596934,0.2591228374747296,0.5765456126657149,0.5837327064873529,-0.6430890055125374,-0.16955121423085276,-0.21924366652472954,0.15508906802996492,-0.061023299817584885,-0.2004236132319363,-1.1733794625185103
0.12380180160101441,-0.03205252373355443,0.0009867565941051152,0.221645062646951,-0.15133370906016272,-1.0312482689238849,-0.4432334253443246,-0.4572160056699868,0.1767627432603445,-0.17332748136871595,-0.03767730797290539,-1.1490087929942208
-0.04072293582138192,-0.06330305638524271,0.06783540608810074,-0.11389080844666088,-0.5173582210482642,-1.7263882873808762,-0.49335695722391826,-0.36497645341965124,0.031632543979932294,-0.5150546251432243,0.004069288467991602,-1.5847865089129065
-0.04469533896931078,-0.006320669731276093,0.279675490681736,-0.14165671589630366,-0.8257552229529974,-1.773475443693539,-0.36286038089280376,-0.10247585328371306,-0.061867500110793366,-0.8459771774571421,-0.15951966860129596,-2.2144827081418166
0.17517122511224295,-0.0708553104608591,0.02457655149378896,-0.2570431834861417,-1.0847061347524947,-1.5101207331015603,-0.4037747056682653,-0.296500781929801,0.12277401133160747,-0.8247509686474658,-0.11750838705358507,-2.053032795138987
-0.07506870400240523,-0.053494841244711794,-0.0392384650829214,-0.1832425017086511,-1.2485928794023928,-1.3755618775776688,-0.13847507033217563,-0.06875144304915987,-0.1451902007441073,-0.6842728649817088,-0.10369227414632518,-1.6939814184170883
-0.054228127987979775,-0.0514472176539735,-0.07232712690891246,-0.31812894428207406,-1.0177954591781426,-0.9135189186074048,-0.25014928840750206,-0.2710295650391655,-0.20270022441542399,-0.5507121792631375,-0.17009358398376553,-1.7781691328553952
0.07543959629189416,-0.007907230558419957,-0.18458003702652442,-0.20284036764269972,-0.9682109051210327,-1.057484782993229,-0.26167006710179347,-0.1595604091303062,-0.06056516426156873,-0.4607778072239486,-0.02864724439203889,-1.519591297070599
-0.005909384146405803,-0.1805108673253667,-0.10972228751710829,-0.38129871163600754,0.008841164738879389,-0.9983383739786165,-0.13925079139614654,-0.20339054436399814,-0.03153183533661763,-0.37481001785455353,-0.10417842294755211,-2.1331712876646836
-0.0029938889769393438,-0.16757148235152486,-0.14208365713893045,-0.1950079105795781,0.4705413733362066,-0.984376031948968,-0.2938571440005393,-0.13114692884399312,0.07836406329012302,-0.5108721250556553,-0.022136266775315157,-1.461854494735667
0.030379578432636934,-0.06985789540212053,0.09777101516718198,-0.08647441808533858,0.4766214762048048,-0.2165893434219387,-0.2659997817103226,-0.23321574137704917,0.08427119021830946,-0.4743229708006081,0.018680486154288245,-1.1804823153133421
0.040207545207696545,-0.22074995378639303,0.2555242581201166,-0.24452314692168578,-0.02321012640273833,-0.317560620479701,-0.1068457048228626,-0.3301950011793818,-0.07250105693982582,-0.5272484248861202,-0.2202879135994063,-1.2535034691405913
0.02270401449661269,-0.016190218725960992,0.08633252629619567,-0.17707331042145064,-0.07349386424513754,-0.27705702564734397,-0.11483098444212979,-0.24003700599164657,-0.07500699643509641,-0.5011045657551636,0.03992497809342814,-0.7044130640858337
0.1559691267726819,-0.04813835399501494,-0.04212914018741623,-0.37862370738308854,-0.30452193072632083,-0.4192608194812258,-0.10133776712062312,-0.1605814028397414,-0.13005993888774564,-0.5384001939131523,-0.08332527948867659,-0.9932537376306605
0.17613671031722905,0.038987182722370464,-0.2997238741168342,-0.2795145705453129,-0.356443705195543,-0.06596231202666485,-0.927985148125475,-0.2680828909240893,-0.10004231573750488,-0.10922722044742628,-0.19091259778989997,-0.603810820586747
0.1640100290368177,-0.11040278522353887,0.04808153219347638,-0.15973893567496628,0.7030640889959838,0.3431378357372316,-0.19568699175213816,-0.28846423800108495,-0.031963531414040854,-0.6941562489356938,-0.05075130703254033,-0.3946448511084956
0.2960895235054443,-0.1891216110124084,0.06005389156975108,-0.1886670390414728,0.39057121074891027,0.19815610001074824,-0.4729323411078582,-0.09426368380337832,0.030913686449634457,-0.7577370835972922,-0.1237172804401202,-0.8269027880390741
0.24268777600781918,-0.02700870781365998,-0.022876200662795967,-0.44675869960062087,0.09272023486348524,-0.3092488841476786,-0.42938328771885936,-0.1912202384942737,-0.0696935731555266,-0.5232935446756792,-0.17023838748492245,-0.623139148007438
0.17409185228836088,-0.093339259480593,0.1862142715373667,-0.25633958505447524,0.05609015197643298,-0.5148778709703546,-0.31455480193930435,-0.295639141927433,-0.02550393389768665,-0.5975730533601543,0.04533711063510181,-1.1338657831388366
0.10458732154518248,-0.17528191063850607,0.3547784223017547,-0.4758657316117589,-0.060372848997598864,-0.490060149673367,-0.10091480233294443,-0.10458364723975697,-0.09188147620416308,-0.38040505947727604,-0.06677807817750969,-0.9638086498043831
0.029957900471108845,-0.04007790003097672,0.20125214034989292,-0.47562241239790903,-0.545583321069611,-0.7379641890685332,-0.5022848736312208,-0.1487784153291318,-0.05250852763536354,-0.2719475016576696,-0.06691246795241895,-0.8434509011371301
-0.026755652382180597,-0.09873738271963377,-0.15934317084094832,-0.29304295108754036,-0.1580855617763693,-0.4469133137567538,-0.6502752195601793,-0.24335522186685746,-0.04363885489348633,-0.46315033951615964,-0.08892269855356238,-1.4660420926821502
0.11020837139277533,-0.08179488427886011,-0.003956676148565273,-0.6348158821064676,-0.5656512243742343,-0.6068154800585464,-0.31130554619978384,-0.23996967304370173,-0.08418784838048413,-0.5778530449082808,-0.203078095250037,-1.4380221722931181
0.021388999630049702,-0.023844348233216028,-0.22117716973144355,-0.5336074034248843,0.5928931378029909,-0.37011059981313116,-0.353658822223345,-0.29523067869822717,-0.042119028479390336,-0.13269923092336772,0.07923406278138989,-0.9353489352574978
0.08763010691058871,0.028750731719583738,-0.2883057857436469,-0.5022560237905275,0.664276360720251,-0.4604015577568566,-0.3366189220320845,-0.2062125973545416,-0.0577704807883328,0.0411483629385113,-0.04174702754224749,-0.7997076516461383
0.09061741505306509,-0.00011416734891309684,-0.4927533919539551,-0.3842553246196384,0.12216758472739864,-0.4664486959230348,-1.0264796834820593,-0.25770725614121714,-0.07472182329184324,-0.09956610582937996,-0.18417655585698595,-1.2620667389467142
0.03782191333620982,-0.17125514294818447,-0.27181749849255665,-0.27901002182846596,0.4059863731062286,-0.2677058016294162,-0.4795939561097546,-0.09679139738570018,0.05845885613598213,-0.5207526074014481,-0.08358175878585089,-1.207380699860203
0.15383703481439906,0.003147278577626678,-0.1457893810651924,-0.42641002156933555,0.3924710182635647,-0.16186321571244958,-0.3590173909737475,-0.0036076738066546485,0.20360299213956362,-0.35583006336904976,-0.023719123018588452,-1.215368494167864
0.15600676849649064,-0.013768484596267233,0.01393932873067293,-0.24990667318369564,0.5057208826402764,-0.001393102501863604,-0.22051386914563895,-0.19369955883527318,-0.0006528287549275643,-0.5194326258130428,-0.027698007070969134,-0.7688159240609519
0.20415030670944156,-0.016171888228728955,0.027194630866400563,-0.27341068475247265,0.28668207375714055,0.28240279988695877,0.06069834143481716,-0.14311113750831841,-0.038810262793658984,-0.3205793056299389,0.2326961303585281,-0.976392469396049
0.11347651689602148,-0.0008570339206273105,-0.04856668068909698,-0.12291046346176744,-0.24545472267765023,0.14657008100357713,-0.1469366334483242,-0.21007527507753118,-0.041138992862882744,-0.44740172520893556,-0.16117644476685689,-1.316982333280219
0.14427163747678862,0.042066379145933336,0.05179546068600144,-0.19112913125998782,-0.6183149045571206,0.008227697088339583,-0.21952734681577696,-0.2451474516634333,0.05202209154143215,-0.715310375381747,-0.050692907891341704,-1.1357663976640004
0.10644840753989318,-0.006796840097635109,0.08903994387164896,-0.08840677982655745,-0.8115642168895377,-0.13946345824560077,0.025792756795615143,-0.27263814160074656,0.06158388014471974,-0.585670557627776,-0.03611324083901478,-1.478989207061104
0.035440763224289205,-0.1372388683622307,0.2507590490835697,-0.4088817631160669,-0.38051657748938983,-0.1030780963372915,-0.15928871153510413,-0.12236587143902503,-0.06515355452995837,-0.45420935412901586,-0.10885510861828832,-0.8420534058763943
0.22429389051154922,-0.03344135856957729,-0.02830986358726532,-0.47400433987487783,-0.4139553296080582,-0.30913684628741533,-0.23407351886209818,-0.09860979981008283,-0.06039057517742465,-0.06321421228203254,-0.10155516404271119,-1.09441928214602
0.14605032074192387,0.14706593609514385,0.3643654594701231,-0.5274645722078991,-0.9124097821130457,0.20738243334338366,0.06080716694976074,-0.22570013451139734,-0.06619746261306328,-0.03666965044415008,-0.06673938062450882,-1.4198271354133911
0.19048942779672803,-0.10168566377940559,-0.14498288267657577,-0.5542791344015329,-0.7311180106680057,0.26619399186654874,-0.08312834078304238,-0.18696693071246803,-0.1001481591714423,-0.1540971683229173,-0.004081086135659592,-1.0807789950991955
0.0917498390166392,0.057190929742612064,-0.0815045542785563,-0.3083744837993922,-0.9444239516989998,0.2583531738913653,-0.27778652532199305,-0.028154586849330258,-0.007443537127025853,0.18036589857033852,-0.1112712382638253,-1.0912605042546504
-0.08611245545626431,-0.003383830396255365,-0.11336948003954846,-0.4322045677672558,-0.9399930910910745,0.3165923295985297,-0.008389494170089223,-0.01160743896315781,0.05950288699745698,0.017863731902437924,-0.0672825072855007,-1.4440665597040083
0.06093832982906763,-0.006295897098655282,-0.005860117706063865,-0.5607083907169559,-0.5638346098011628,0.5934958954761124,0.09947391625912755,-0.17976430605534252,-0.10834349162852253,-0.024931981640024616,-0.03704729578459459,-1.0836108037609855
0.21074328346212443,0.002306332535831343,-0.08691751445710023,-0.548181596838648,0.15781693633914634,0.6348855973661239,-0.05272613854838579,-0.017332396873766764,-0.058347191069400145,-0.02419640719756893,-0.14087860620522258,-0.7247711894060337
0.10299274480893107,-0.1035701646347366,-0.03175385335034215,-0.6306971500067524,0.2822241327883459,0.6011671636310172,0.07235476789225824,-0.11220471956440049,0.060704780008314696,-0.2010654405683652,-0.11575948442234166,-0.6218200838103857
0.21724495795884555,0.0077237611247925,-0.17600860195267545,-0.38732522402283115,-0.093734653981063,0.6362138517246082,-0.14776062026854755,-0.12107565428830967,0.05599597647796432,-0.2834025582342796,0.003240570553821598,-1.166783898196808
