Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
-0.4653035001409512,-0.03918174571701003,-0.14511098735220185,-0.8205333827497246,-0.04320088538879632,0.06563479172596035,-0.13389835033715233,-1.2214470508255064
-0.36044219507000846,0.5655577708853015,-0.029221676612059558,-0.730111599357671,0.26995205418477136,0.3256008603022742,-0.06549534952062398,-0.49053275085014425
-0.20472319042923628,0.36450273981442205,0.11925249087274513,-0.5297570165050633,-0.24475503563206982,0.4305983185135808,0.16412938353544662,-0.5678883033895779
0.062240417783608754,0.2746548383402008,-0.13984526693526825,-0.40859762340959727,-0.20163360134514777,0.22557264561387902,-0.259828209015596,-0.35636916220359527
-0.3313443833707792,0.3720196730252954,0.07606563734115146,-0.7362488527061786,-0.14945390233309314,0.48283788454454807,-0.297057295849843,-0.2402554646503576
0.013540331958294918,0.5390709935677941,0.1297525028107922,-0.48270728512728717,-0.3254041728699757,0.370843505885642,-0.25470273264403726,-0.2235958877821226
0.17750072785695928,0.42705865801411846,0.303701293908076,-0.39646441341294364,-0.15473503711261583,0.2715563868754192,-0.3385782627732969,0.10354532022812946
0.04463091022064681,0.525282434009121,0.03167647257040617,-0.3888444685447913,-0.22275150885040043,0.16523998849828642,-0.27195904761113854,-0.1857716072750144
-0.2839534532543026,0.39448750402520655,0.4462667261330628,-0.32785742941870666,-0.060272054822371635,0.17842182061711606,-0.2952869605884979,-0.0928910022336415
-0.03739271317215758,0.31115968971627994,0.5365504985287826,0.1549281902565333,-0.005786352166642327,-0.0006805911557740399,0.1314736889133937,0.32022095330530626
0.07660891591761124,0.4228324729389758,0.7215393534011816,0.24126914110773065,0.1451572870052913,0.14655617466600518,0.012085502386212612,0.7053867854978686
0.23097115986541628,0.2140104403435645,0.47954295771978467,0.2839711776408367,-0.1267348065997295,-0.1310650664836974,0.34947667208256006,0.29580327306061643
0.3979473320340492,0.6015105869225723,0.18265210756797928,0.12542750450136847,-0.3219491275343068,-0.23998981795808338,-0.01910975572295751,0.8748189663067135
0.25413162097495007,0.45929434701965965,0.23711182703723097,0.21736401813647677,-0.13586285244042579,-0.28917169805466425,0.2109359278735044,0.3706629065779859
0.3088474173529002,0.6604332330624291,0.009261419462034976,-0.1899347657291311,0.12903281526924323,-0.011043996201793483,-0.14567445380337052,0.30923089984694235
-0.23243178711060178,0.2796677038978609,0.05792883552627321,-0.018545054764024016,-0.31024713399232284,0.18420964147253352,-0.09317164050498399,0.2582127964227086
-0.1882312096705691,0.4320463177298742,0.05287722581209005,-0.2636241801861814,-0.386230370763328,-0.06865032662417438,-0.16631759578913052,-0.30946465883761676
-0.2656535910367649,0.5412025326802103,0.5142876182788556,0.2282268617835346,-0.18937287954381243,-0.06820727222177356,-0.2222680095294336,-0.18926874209501746
0.23076191316860284,0.8338352734120301,0.7128705473785453,-0.04384331006479118,-0.18112610475687896,-0.3167483048359772,0.2513248030737473,0.7790767284988822
0.24320615537734777,0.46865193073246986,0.4068706860641185,-0.09863186639179067,0.07422357904573924,-0.19474278865474157,-0.023385540971217915,0.5345011145397166
0.24897516697324826,0.5656443857988063,0.472456584851466,0.02577375196429122,-0.11344280823623672,-0.008974922616531128,-0.05273447427908749,0.4167986007775975
0.33643732263245435,0.4862581389331281,0.5095763253030966,0.07037390808121609,-0.2468343881855199,-0.17522127652259148,-0.24120519924929087,0.11935284453609407
0.17798789387637196,0.44047757369648355,0.17748146028728395,0.11197403701673653,-0.12690249132365397,0.22152079206226002,0.19279584676379186,-0.14587089868394398
0.1717876894718964,0.5343649982665442,0.11688278386160421,0.00966255932945618,-0.1959515141657696,-0.15360831348763473,0.10034297442379678,-0.047034749329089874
-0.11846717413806965,0.40002985198711716,0.1050829807333707,0.2118563856302657,-0.10069907288203342,-0.3503971291568536,0.20197870520391994,0.6908706699981212
0.1624598898455027,0.22900660131483638,0.08755821689295981,0.5595002017655865,-0.15786763264084186,0.08393907145026373,0.18141807584379957,0.6015559445562338
-0.08304164067670786,0.3548614817985915,0.1024280383698974,0.23724006842293013,-0.2535684038439952,0.23250503630577343,0.0529461503469227,0.2492671681044164
-0.008369451546610786,0.5509909071067611,0.06889077805744431,0.17112292691812975,0.0053543085222141585,-0.06246909017765115,0.5352221138948253,0.02504953158883149
0.12417708158192907,0.3445712978763418,-0.08513965968480172,0.01908329866592376,0.057861424110179596,0.10525828595062295,-0.21695325577356708,0.04983322352006604
-0.052591823577975184,0.6492563013555381,-0.05898892007270998,-0.02327268703061538,-0.1428697258076212,-0.05032017085872039,0.12054194442105062,0.31242260482656864
0.06144084137745428,0.4340775089745954,0.15272090028137264,0.2229615753587943,-0.32437184831045496,0.044031597007345026,0.2897446891900305,0.30364229313027785
0.06266262369950631,0.12801567241998107,-0.024713364192504264,0.29834790385020216,0.02309009933206708,-0.18231507330776853,0.30088289925734946,0.331407042252501
-0.23890334178826736,0.2789787765374045,0.44026554853385735,0.18896525272156675,-0.26781095748350503,-0.155773316241135,0.3370381552084986,-0.0537095219034343
-0.21076045765680362,0.26447448280739494,0.2250235130211556,0.039065445234983044,-0.05541002883548872,-0.07439943725528192,0.24411002185818984,-0.04091943868609065
-0.002033902130401351,0.04642403980884998,0.14365651014219902,-0.2109329949771362,0.1145832301469345,-0.3074398309995908,0.00682414514322519,-0.20244093011218237
-0.34862498067630937,-0.42006295539906907,-0.1679377484212256,-0.3825507036077933,-0.19833735009957973,-0.053773731125353705,-0.06740684770400186,-0.8453212204298919
-0.21615022551288973,-0.5889899725670225,0.22801173726890595,-0.7202108943623836,-0.16116849389534835,0.10909544645891314,-0.07654203331395291,-1.4376551202342218
-0.35759294280062315,-0.43648149447943796,-0.053473902065956994,-1.0038662867482715,-0.08518893782274185,0.04518979408605687,-0.48531571470591267,-1.6868711407539592
-0.6711488348150676,0.03469599255579017,-0.2074185762153031,-0.663958577018145,-0.06585105230485405,0.21778470275972658,-0.2550752634915215,-1.3622185875863313
-0.7929853152814981,0.09726265295411539,0.20545579329151728,-0.6065119827467798,-0.062488038812615505,0.15003784656631075,-0.03920401147152698,-1.9170521105344935
-0.8566629598806325,-0.3988090770932232,-0.3223228080953136,-0.6053865565754667,-0.1147864643397146,0.1663853471220933,-0.02987806710850591,-1.767055875888959
-0.8426497971029941,-0.4075363571952284,-0.058903080638703594,-0.3672093695244053,-0.0660879848103358,-0.14278479347216189,0.03927073081643535,-1.3211427599292522
-0.7657172749554843,-0.2603191493929977,0.22326072199317545,-0.42603895342107617,-0.11070258771813075,0.11596955364653752,-0.10522311405661997,-1.4923373580376347
-0.47851818508419525,-0.08835162941641014,-0.17430118799892746,-0.3264764389187731,-0.34150537185952806,0.16068495948360217,-0.20770988949255637,-0.8333250999054207
-0.2749363859743868,0.10444061232457792,-0.2527193772841657,-0.25734434629616987,-0.1541623315395354,0.020127200192126903,-0.10347916144045634,-0.899422423308408
-0.05136524148948604,-0.2847301063608845,-0.08665564505003029,-0.4645143594238779,-0.22430567021242806,0.11710071035972601,-0.058373210883894626,-0.8060786776123144
-0.5364597948727302,0.15799359972565905,-0.08862987649487965,-0.6293632737944316,-0.003777716951431056,-0.2883595875877019,-0.2555262696377371,-0.7797693687927718
-0.3068787981510864,0.004761146481673156,-0.9400339232900464,-0.7576655134753101,-0.1988044293853353,0.1682270492355213,-0.0867245655030495,-0.2575538487019531
-0.3409424358816049,0.21832129368911923,-0.09526030421456799,-0.23606698900963183,0.0898711668334185,0.12410598360072167,-0.41748159897719184,0.3192435284731066
-0.6671431846464636,-0.037168951649442186,-0.021183532836139624,-0.5885491852789008,-0.14112176127581966,-0.15914719139656766,0.04084749921147114,0.32367499454235427
-0.37784712749895427,-0.2577469419573755,-0.24867490361532382,-0.4503720119538064,-0.16924959079031357,0.12375650360064072,-0.14430543807660512,-0.26297402280115195
-0.41020735424692256,-0.08891953283972168,0.028526806238355837,0.04850828861158944,-0.24789065942252345,0.057416961657809164,-0.09588334765402716,-0.32542660852951183
-0.7366292201279522,-0.37497362376301535,-0.15141404222977597,-0.2520719994466391,-0.17226396733903665,0.07386559476385723,-0.2162953587987971,-0.6024377089630647
-0.9725444503045008,-0.24295257099998585,-0.16724492961857235,-0.6606674982401234,-0.15362501391198521,-0.26677712873075454,-0.07669666240271925,-0.8612836201674973
-1.1312498363513779,-0.36011955060347073,-0.5742723869214122,-0.5201025009738207,-0.34512602294042644,-0.09725937114667269,-0.12291376662898554,-1.0434500397751425
-0.8123471060601078,-0.1996375631640744,-0.28481855237994164,-0.2854859336946548,-0.14283150169569594,-0.014429455873836207,-0.17527548318943492,-0.8278976240882504
-0.7226679148187888,0.09502353023928656,-0.1833019634512824,-0.1616790452827081,-0.0060502455443740095,0.017178060390892116,-0.25060326609836736,-0.5497415371013724
-0.6989401426761788,0.014621437720728728,-0.2769273860541229,0.1189992054053731,-0.14687190299937308,0.15408793430424747,0.12976838038844077,-0.48521826885213737
-0.8692217436748674,-0.45218405906115194,-0.7131303988204807,-0.5108116027757666,-0.12767142810635398,0.11166314622633212,-0.025389040652051702,-0.2467366075224857
-0.48599784304110405,0.25513551576333166,-0.4093687861279557,-0.5390180320122007,-0.19989228662387656,-0.40371130424491336,0.21550328173511288,-0.6869284098121242
0.013425144338323862,0.06306906327043402,-0.15096705265189803,-0.3427189099978587,-0.19769847872571567,0.021617927543565146,0.1633697018404261,-0.42282982548541675
-0.30589968761581393,-0.2410445601835295,0.17711614313503196,-0.6318079581302911,-0.177954203033665,0.2553957188964979,-0.2977957294518614,0.010462911210245895
0.32500469447207747,0.16549855082237652,0.06782946695973033,-0.28596889267007125,-0.32042929363306694,0.20895072440823115,-0.33938400505699196,-0.17115668267853187
0.05125302093783513,-0.25537581591538216,-0.344014901749379,-0.7749724151443546,-0.4363255816485171,0.010274237938095161,-0.4236365124302979,-0.6550169552861141
