cluster_1_red_s2,cluster_2_red_s2,cluster_3_red_s2,cluster_4_red_s2,cluster_5_red_s2,cluster_6_red_s2,cluster_7_red_s2,cluster_8_red_s2,cluster_1_green_s2,cluster_2_green_s2,cluster_3_green_s2,cluster_4_green_s2,cluster_5_green_s2,cluster_6_green_s2,cluster_7_green_s2,cluster_8_green_s2,cluster_9_green_s2,cluster_10_green_s2,cluster_11_green_s2,cluster_12_green_s2
-0.4061974649549146,-0.1699008189180575,-0.5490743276426862,0.0678609294136705,0.2586492039530893,-0.2900428571419339,0.1531312868600061,-0.2846292990772269,-0.0451552279892029,-0.0570256721612909,-1.1895440234691834,-0.0752103048079402,-0.147581470428554,0.1856214043349862,-0.0609619086641476,-0.4736706903125777,0.1852499620607194,0.0300953209473666,-0.2091297557723166,-0.1447044924397581
-0.0376513124295891,0.0085067468479865,-0.5847466609806246,-0.0417638599621917,0.110167918601477,-0.2954804435687519,-0.0460574913991226,-0.0230366127300552,-0.1920212665871498,0.0039652227623,-0.395167978097477,-0.0560630049734961,-0.0060105285715696,0.4875579320348472,-0.0750565618261277,-0.1694305866750094,0.2171816297724547,0.1161410438229348,-0.1766247686365421,0.1070265877501779
0.2550906208452295,-0.1856686344157552,-0.5174266813124927,0.0692413342154577,-0.0812161610137312,-0.1101843633537555,0.2365484323544612,-0.3875736529350457,0.0921486212368221,0.0874385920135386,-0.048424369415154,-0.0487512624570977,0.055521237218876,0.2953860269022003,-0.0423032690568084,-0.1819619767394457,-0.0485473451964709,0.1212096698680194,-0.2496250591154364,0.1254217622250436
-0.198298990439812,0.1171246573149916,-0.3775620542722729,0.0185706938473063,-0.0627908237661285,-0.2776133307816003,-0.186753364887432,-0.2395899296937891,-0.1399709744641715,-0.081562960047681,-0.4746831264068895,-0.1279600441509286,0.0691462200553706,0.44223540086343,-0.2175882299235272,-0.2624860259757294,0.5041829915224524,0.3325036185920572,-0.2238253720279865,-0.1482316860878866
0.06408189181736,0.0358146644273678,-0.7247300521810982,0.0835641378328021,-0.4585805322557992,0.1853824340350738,-0.1788126976889391,0.4148876796438176,0.0593840700374083,-0.0149182044291994,-0.6348149270640727,-0.0913994479168696,0.0418094467466898,-0.0729997723411251,-0.0192471184112387,-0.5187988649735579,0.294697041467566,0.0399572326658679,-0.3726417285421121,0.1240274235729853
0.0116694392605481,0.1796999422672399,-0.8526690823768701,0.2360695088028312,0.2617877761373403,-0.4998135641464616,-0.2250591046200287,-0.1316434196937434,-0.0469751341965644,-0.039098696703941,-0.9487667167572348,-0.1432353666314492,-0.0628681536911786,0.4729282876752044,-0.1265395301375066,-0.1279973045900002,0.2727221869431945,0.0917999781798586,-0.3291054857684403,0.0424020692687262
0.057032895818897,0.1821143519898081,-0.4892392809458863,-0.0164147865798123,-0.1971203865217544,0.441002851748926,-0.0737647061692317,-0.3070276098524583,-0.0784787913534969,-0.0002538269691187,-0.2024633149024607,-0.150592701851639,0.061462854361683,0.5203867093083849,0.0464108338091007,-0.5396270592137438,0.1032582205202732,-0.2206641016398165,0.2899866091225864,0.1158527232972877
-0.090015482445937,-0.1093146459506914,-0.6409273471328434,-0.0933837925944765,0.0113192786341632,-0.1750555770096628,-0.4699816860573277,0.149544024624514,-0.0208076297164384,-0.0112694865713316,-0.4201146734886123,0.1466191704732477,-0.0084265175401444,0.5607437158526362,-0.2043737108234037,-0.4305284280852091,0.0368733974700706,-0.1676147450183716,0.001686877851796,-0.1406276082191431
-0.0409377009519646,-0.2549569529686729,-0.758395829597039,0.0579011602802393,0.0912836648261101,-0.3001623951634757,-0.3351374600552612,-0.151402311963772,0.1575602761613851,-0.0045619693094507,0.0270907884685779,-0.0176118775398339,-0.0990327536928982,0.6831054981057343,-0.1906321961095323,-0.4334579009018983,-0.0192343883725664,-0.1960846518749972,0.0908732519935752,0.5364693005346942
0.1969498445981811,-0.2998578455686025,0.0880853306403278,0.1105498965745497,-0.1988170530219615,0.1223379738706373,-0.4218712321771448,0.0015194567656774,-0.031194937113863,0.0123987149843308,0.3880344543018701,-0.0691749506968526,-0.0184067974726329,0.3205834449374279,-0.2023569994594271,-0.0844031664528831,0.1868087103876174,-0.1540630229615473,0.1018114831643995,0.3676602901380124
0.2120763988667554,-0.0899189649483561,0.3729773045894399,0.0393752430424155,-0.3949633391650478,-0.1355963217699488,-0.0081278096241914,-0.0836633527658923,0.1144337374739003,0.0221943292249629,0.6858557531511633,-0.036943140369407,0.1110220207487082,0.6401786199489796,0.0771720044075271,-0.0568382486455107,0.2880663142410218,0.098825790278719,-0.023591173349072,0.577751539940288
0.2444782635740575,-0.0506718509078318,0.2888512675720897,0.0061976679273922,-0.1338609325817192,0.1964330388411098,-0.2399469113270088,0.1543946938762565,0.1741626846925128,0.0226027970589147,0.8584132145497089,0.1495855714925155,-0.0581984358192709,0.6123861378657718,-0.0455095648682529,0.1785953120258726,0.4137009535201041,0.4211818589615906,0.0601406043585914,0.4627907992550795
0.5779757928166727,0.3602204146486836,0.0615350154280997,0.0015953188745739,0.0393819397592302,0.220675799809556,-0.0429191751079207,-0.083317657526353,0.0938974853094619,0.0753265907949678,0.7334010512223488,0.0565475562307822,0.1058644073849293,0.9076403221081144,0.0590544853279953,0.0734878583674871,0.268610880351498,0.1395185454210489,0.0376367718239081,0.4692087443522563
0.1242160378930639,0.3368548535781114,0.1256444229400165,0.1878141213434219,-0.0671766266685905,0.2916323466402685,0.2587595097722986,-0.039720274388251,0.2662492739430102,0.0183689549757874,0.279600504054562,0.1785684638772382,0.0316665103502647,0.6950235588533026,-0.2447793415212645,0.048373880139812,0.2624439308308198,0.3336966062056933,0.2068758071487293,0.205110888566904
0.388826458314395,0.1707303457426215,0.1596785636622403,0.054771569808243,-0.3868753437137992,0.105254444826867,-0.4380103044618463,0.1038561164561787,0.1442392850458153,-0.017423043247436,0.1258071877414778,0.0599730857470587,0.1153474147036155,0.5220384088586842,-0.0890277920382135,-0.2902363881316743,0.1233165611374775,0.3157312817494141,0.3920306420265493,0.0731871993502234
0.2770029097560439,0.3562222071586142,-0.1005797185002709,0.1234122624235997,-0.51254590702203,-0.3179463341880884,-0.2842135138368989,0.1947666499649446,0.2083960858456292,0.0358019600382436,-0.0495778455069138,0.0523383980229039,0.1572642198827332,0.4146231611013173,0.0104585610456142,-0.4244330401721339,0.1615465767697121,0.1192579036644764,0.0025707236350404,0.0294082767249874
0.3685275359034339,0.594978681240552,-0.4023656243332262,-0.0498686492842957,-0.2740973740932399,0.1041783573580761,-0.2906894036172366,-0.1798089068814818,0.1902993221298564,-0.0285398567762674,0.2151984777458663,0.1229045174961096,0.1861060745974853,0.4216828848999565,-0.087964942233081,-0.2789624284674826,0.0366106036480851,-0.11538518581788,-0.199605068101282,0.3689842600425553
0.3585015573513019,0.9193947185945304,-0.2995198847730042,0.0865754412610195,-0.3203067757343727,-0.1136840236620027,-0.3159927048888502,-0.0390911764811879,0.1302071892396324,-0.1619216927630558,-0.0028269895417579,0.1180501383895215,0.0154646353744887,0.7261742131405978,-0.0167489481378188,-0.0791127645052405,0.344212040151365,0.1537317329827033,-0.1260454197349472,0.1503489910624422
0.8149867235667526,0.780630486457146,-0.0710564995049019,-0.0233440829024698,-0.1394133699779655,0.2177281974624771,-0.5430417705501904,-0.5980149459660322,0.258228963902799,-0.0181117270832406,0.7141151471882273,0.1321168252717747,0.0257236443678013,1.10926665605388,-0.014968283979995,0.1208469706037672,0.1793902252050661,0.5026541014418421,-0.1154986015459034,0.3472724306929946
