Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12
-0.045155227989202906,-0.05702567216129098,-1.1895440234691834,-0.07521030480794023,-0.14758147042855402,0.18562140433498628,-0.060961908664147614,-0.4736706903125777,0.18524996206071942,0.03009532094736665,-0.20912975577231663,-0.14470449243975814
-0.19202126658714982,0.003965222762300094,-0.395167978097477,-0.056063004973496144,-0.006010528571569695,0.48755793203484726,-0.07505656182612779,-0.1694305866750094,0.2171816297724547,0.1161410438229348,-0.17662476863654214,0.10702658775017794
0.09214862123682215,0.08743859201353867,-0.048424369415154045,-0.048751262457097745,0.05552123721887605,0.2953860269022003,-0.04230326905680846,-0.18196197673944572,-0.04854734519647092,0.1212096698680194,-0.24962505911543648,0.1254217622250436
-0.1399709744641715,-0.08156296004768102,-0.4746831264068895,-0.12796004415092863,0.06914622005537069,0.44223540086343,-0.21758822992352722,-0.26248602597572945,0.5041829915224524,0.3325036185920572,-0.2238253720279865,-0.14823168608788667
0.05938407003740833,-0.014918204429199423,-0.6348149270640727,-0.09139944791686962,0.041809446746689884,-0.07299977234112512,-0.019247118411238762,-0.5187988649735579,0.29469704146756603,0.03995723266586794,-0.3726417285421121,0.12402742357298538
-0.046975134196564426,-0.03909869670394104,-0.9487667167572347,-0.14323536663144923,-0.06286815369117865,0.47292828767520445,-0.12653953013750668,-0.12799730459000025,0.2727221869431945,0.09179997817985865,-0.32910548576844034,0.0424020692687262
-0.07847879135349697,-0.0002538269691187433,-0.20246331490246078,-0.150592701851639,0.06146285436168305,0.5203867093083849,0.0464108338091007,-0.5396270592137438,0.1032582205202732,-0.2206641016398165,0.28998660912258645,0.11585272329728773
-0.020807629716438434,-0.011269486571331632,-0.42011467348861237,0.14661917047324777,-0.008426517540144408,0.5607437158526362,-0.20437371082340375,-0.43052842808520914,0.03687339747007068,-0.16761474501837162,0.0016868778517960946,-0.14062760821914314
0.15756027616138518,-0.004561969309450772,0.027090788468577997,-0.01761187753983397,-0.09903275369289828,0.6831054981057343,-0.19063219610953233,-0.4334579009018983,-0.019234388372566406,-0.19608465187499727,0.09087325199357525,0.5364693005346942
-0.031194937113863022,0.012398714984330825,0.38803445430187017,-0.06917495069685263,-0.018406797472632946,0.32058344493742796,-0.2023569994594271,-0.0844031664528831,0.18680871038761748,-0.15406302296154734,0.10181148316439956,0.3676602901380124
0.11443373747390036,0.022194329224962946,0.6858557531511633,-0.03694314036940707,0.11102202074870829,0.6401786199489796,0.07717200440752717,-0.05683824864551071,0.28806631424102186,0.09882579027871907,-0.023591173349072066,0.577751539940288
0.17416268469251286,0.022602797058914742,0.8584132145497089,0.14958557149251553,-0.0581984358192709,0.6123861378657718,-0.045509564868252916,0.17859531202587267,0.41370095352010416,0.4211818589615906,0.06014060435859145,0.4627907992550795
0.09389748530946194,0.07532659079496787,0.7334010512223488,0.056547556230782246,0.10586440738492932,0.9076403221081143,0.05905448532799539,0.07348785836748717,0.268610880351498,0.13951854542104894,0.0376367718239081,0.4692087443522563
0.2662492739430102,0.018368954975787468,0.27960050405456205,0.1785684638772382,0.03166651035026478,0.6950235588533026,-0.24477934152126454,0.04837388013981208,0.2624439308308198,0.3336966062056933,0.20687580714872933,0.205110888566904
0.14423928504581535,-0.017423043247436005,0.1258071877414778,0.059973085747058764,0.11534741470361556,0.5220384088586842,-0.08902779203821358,-0.2902363881316743,0.1233165611374775,0.31573128174941417,0.39203064202654936,0.07318719935022341
0.20839608584562924,0.03580196003824362,-0.04957784550691387,0.05233839802290399,0.15726421988273323,0.41462316110131736,0.010458561045614248,-0.42443304017213396,0.1615465767697121,0.11925790366447646,0.002570723635040488,0.029408276724987432
0.19029932212985645,-0.028539856776267497,0.21519847774586634,0.1229045174961096,0.18610607459748535,0.4216828848999565,-0.08796494223308103,-0.27896242846748265,0.03661060364808513,-0.11538518581788003,-0.19960506810128206,0.3689842600425553
0.1302071892396324,-0.16192169276305585,-0.002826989541757993,0.11805013838952157,0.015464635374488722,0.7261742131405978,-0.01674894813781887,-0.07911276450524056,0.34421204015136503,0.1537317329827033,-0.12604541973494723,0.1503489910624422
0.25822896390279904,-0.01811172708324063,0.7141151471882273,0.13211682527177476,0.02572364436780131,1.10926665605388,-0.014968283979995079,0.1208469706037672,0.1793902252050661,0.5026541014418421,-0.11549860154590343,0.3472724306929946
0.37719275630756716,0.02406136343600424,0.4108513123098496,0.2524636368456246,0.09199919331851455,0.913913341084214,0.0206105956665862,0.10367704805069261,0.4034666651493411,0.46026990326303985,0.01529599706107245,0.5709884316926194
0.4634362181267195,0.045343337799440595,0.05863501889274389,0.17362450835819251,-0.064326195749737,0.45364457089852833,-0.024514352509066473,0.21440929266975528,0.025124266841039772,0.48681042513479084,-0.5990469607410648,0.44688500501927103
0.31864178577429614,0.050370900892141544,-0.006848695439452043,0.2394461028100314,0.0479260267063246,0.5332091442086652,0.004400503514377335,0.055730007692086025,0.2598341955100539,0.6433796408771213,-0.5189557985980074,0.3982208515293269
0.25982556826266945,-0.06633823287315031,-0.2926583266842551,0.23819221584844688,0.13565879594212923,0.2964225528540781,-0.11185718171275179,-0.17879000086797447,0.32122996933228587,0.5177479545108562,-0.3659296670141479,0.3952321593949617
0.12793190030501464,-0.008670477209920422,-0.24796339669731982,0.06932397688782553,0.008916389106470352,-0.3786503614193108,-0.011457584559878187,-0.2618494109155061,0.5471765610456538,0.12247738780454334,-0.4678774922003342,0.29996519465617544
0.40994780671585274,0.009396167626253987,0.6316909429527701,0.20285145752663988,-0.049431995314675015,-0.2738937350544923,-0.0515649591473278,0.21353830522431447,0.3032299978116857,0.22961034743407455,-0.5315674847432365,-0.07816748040363249
0.0639966688099451,0.07827570579976248,0.56804974815093,0.30031553012975976,0.04578955324747466,-0.5455193475665383,-0.09079213797059182,0.7424878408708127,0.681522513793938,0.32496648239805925,-0.3730604062714736,0.32462124047066876
0.2758843429804906,0.0629111192940167,0.4034593794497088,0.029552433175837212,0.04658468238575444,-0.6070468554294605,-0.1562567870214026,0.23309232692418858,0.759071604307947,0.5046648716540206,-0.6902225338844213,0.25204203700772415
0.13176053625238765,-0.044209927547062045,0.24737164911516643,0.19271388120213395,0.1374306414578508,-0.6342883380241301,-0.019175219398663193,-0.1112259084540857,0.24789517320742258,0.5535217058423839,-0.7262557545412341,0.3587445350063015
0.19862736277873944,-0.05949773483018846,-0.1039387124017071,0.2518862483191165,-0.09304677187247305,-0.5189978308711959,-0.21890147074550037,0.014814108497460343,0.37157500252763753,0.8157898886416496,-0.5484621079813788,0.12755650662520496
0.3310675503372237,0.017863277444542795,0.1450908208041037,0.02429457120218667,0.07688817078991703,-0.1754768665768439,-0.06144510243518836,-0.3228930774011409,0.726637586924994,1.1383684024486624,-0.5142815414670341,0.11579007396330222
0.22605260927046963,-0.020538484841791178,0.090728673356325,0.03284609779330117,-0.07202240803773717,-0.35801791101168307,0.005717684386040543,0.08798448411650961,0.6017845393873791,0.8296851846019532,-0.47691495423121,0.11191392863752163
0.34473291210388346,-0.0447635422672303,0.5969776255601378,0.12153683532437139,-0.01461992809500416,-0.29475314221737214,-0.10376181828268558,0.24399537414775505,0.8031698517819389,0.7687764288881799,-0.6740473506674031,0.4260040438647888
0.10862636249905769,-0.09938367826468875,-0.0789844205831352,0.02502606688785461,-0.06739845457708052,-0.43436245989498345,-0.1237283895020708,0.046173682912607865,0.7843005686180424,0.36715089154351166,-0.5136142532871723,0.3597724524440233
0.095857307351739,-0.08421895463742236,-0.16495938448086753,-0.11251404898845281,0.002289256407723223,-0.35759524490447875,-0.1087522375726112,-0.3280237247385136,0.707254028046575,0.4538300203047795,-0.4570613488530246,0.40732109829404495
-0.09517423747471902,-0.0838526954080881,-0.5217547181899966,-0.08729872251362351,-0.061903823944908135,-0.4590527702669549,-0.06702448325258004,-0.6475158725443491,0.7088329723349363,0.4660049505474397,-0.7595811601030862,0.050995172629046646
-0.11621713215788614,-0.03319148034036557,-1.2516382955831786,0.027228421780550155,-0.0010740382481004547,-0.863207606393944,-0.1732480840871673,-0.802950955957662,0.09320732360601887,0.3720731181227746,-0.4966374323408846,0.17090697796562762
