cluster_1_red_s1,cluster_2_red_s1,cluster_3_red_s1,cluster_4_red_s1,cluster_5_red_s1,cluster_6_red_s1,cluster_7_red_s1,cluster_8_red_s1,cluster_1_green_s1,cluster_2_green_s1,cluster_3_green_s1,cluster_4_green_s1,cluster_5_green_s1,cluster_6_green_s1,cluster_7_green_s1,cluster_8_green_s1,cluster_9_green_s1,cluster_10_green_s1,cluster_11_green_s1,cluster_12_green_s1,cluster_1_red_s2,cluster_2_red_s2,cluster_3_red_s2,cluster_4_red_s2,cluster_5_red_s2,cluster_6_red_s2,cluster_7_red_s2,cluster_8_red_s2,cluster_1_green_s2,cluster_2_green_s2,cluster_3_green_s2,cluster_4_green_s2,cluster_5_green_s2,cluster_6_green_s2,cluster_7_green_s2,cluster_8_green_s2,cluster_9_green_s2,cluster_10_green_s2,cluster_11_green_s2,cluster_12_green_s2
-0.21063731657279086,0.28737469424463274,-1.2258101126328222,-1.4526148552826075,0.4865835167568613,0.7444767464489969,0.6254754620127608,-1.1729616219074326,-0.8504975967426417,0.7312339465343016,0.005784095012512403,-0.33189837707511555,-1.0877437931202962,0.38435021065137126,-0.9986287518014042,0.5311873785970314,-1.8833345624874545,-0.6914995979900042,1.9592088988952279,-0.08691264154425261,-0.4512457970525839,0.07662130404051487,-0.7908798029776789,0.3238206914347058,3.0043308144363805,-1.9345162571978047,0.14152641689433149,-1.0999841851081549,0.6039451371475619,0.32987583671669857,-1.251599264784957,-1.8358276135867202,-1.533974512092299,0.7455662885747033,1.5294064755513521,-0.45325841643634146,-0.31997765904368874,0.19513579747324158,0.5929223884546323,-1.239751289410223
0.005327432888712848,1.9879609170084696,-0.8741684654596679,-1.233272410886037,2.509232531957919,2.2810578871978975,0.9013292492426848,-0.2593819303868817,-1.2787056798137453,0.9125762689862708,0.6006443874933248,0.9845349178897473,1.1812127461216864,0.7059368054054435,-0.4889231360281073,0.13950590218310768,-1.8984474438524774,0.1858993883416932,0.3890778434100052,0.9559835414109443,0.288049612404394,0.39003189619208534,-0.8975689197854263,-0.4689908234959591,2.338839549988047,-1.9529643521002504,-0.17069531771882512,0.29019339766472296,0.17228344127085893,1.014087786148527,-0.0913249308383528,-1.72691184469069,0.08015585604924483,1.3250458587311484,1.4032020131383862,0.2919245059026838,-0.15495341520976535,0.35750292018246205,0.708882821181057,-0.05650538632221753
0.3260350170722896,1.4225746532208816,-0.4236549497300862,-0.7472582857453883,-0.8152509927782797,2.901666241963641,1.827353714530056,-0.3560696841067908,-0.6078653830984098,0.3781796166866192,0.5208056381468518,0.9749112821992001,1.3740063621644745,1.2181989729588407,-0.9463869817103293,-0.6136043141331877,-2.196799519647683,-0.010312494876413768,1.414326860229246,1.153696510547247,0.8752834390029836,0.04892180390524252,-0.6962277541748791,0.33380384240223177,1.4810584980743398,-1.3243104964119645,0.2722799969422739,-1.6470596213695847,1.0075020994862578,1.950514063752492,0.4151325737127452,-1.685320389758191,0.7817143147622272,0.956227637793309,1.6964771763298239,0.26123105767696553,-1.5282522843726314,0.3670673494129482,0.44845677524145783,0.029959959226496576
0.8758539300070506,1.1699136327376056,-1.209832395713651,-0.4533534715930501,-0.5367304503453388,1.6898212343735284,0.117628905178899,-0.09168904226971679,-1.4161538724134397,1.7748071944164692,0.5525948553131396,0.6854946706590913,0.3858753979888994,1.0875759957812907,-0.6694047601208221,0.44435412802509594,-1.172273677073423,-0.4428613975863312,1.0717952856219493,0.8302595669644364,-0.034206067322771774,0.5808422101580947,-0.27791944251487105,-0.03264855747463736,1.5636406292416258,-1.892346613556468,-0.39123138434545984,-0.8606322271715858,0.325267191518186,0.05461006795646363,-0.20746562551425882,-2.1358844607287684,0.9370604491688921,1.2380624086607346,0.12696397149731753,0.064001482709598,1.3282820715698198,0.7657761911040528,0.5404962787911879,-1.2563306384139177
0.06525517848801286,1.4437129990787294,-0.5546963392688287,-1.2481599755949297,-0.19970274444566127,3.210438584460821,-0.032507557779568305,0.053443042292827814,-1.1207603353420206,1.4368194229309976,0.6997968847263057,0.9066969657194762,0.018051322953780265,0.8085231687304621,-1.3608869040039886,1.088991142384119,-0.8592030779318413,-0.6478191699947207,2.50191467135,0.639694723383411,0.4921241641905514,0.4380040244044255,-1.31623243230224,0.4373870164139804,-0.21028389555417265,-0.3215412712004321,-0.3787846546231964,2.617447048028162,0.9112020843813652,0.802248518224417,-0.44135588370330725,-1.9279164712701935,0.625378437410305,0.24921796849797342,1.9029234835994164,-0.5637919873614817,0.24564959481591525,0.2137450923531392,0.009599003672585083,0.023405959234440037
0.7755547602904223,1.9134775281195835,-0.39179488024091863,-0.6331264615160689,-1.3361622709326497,2.5484735401010075,0.13829878883275096,0.07426607325098264,-0.13594565791252392,0.8516163554766909,1.3604622704250917,0.6560331422238236,-0.020614844755388665,1.3646421257955625,-1.3389246520938254,0.2500841720547387,-1.8622886283244477,-0.20020051303570569,0.525967273226577,0.6155929800155377,0.3869859466074225,0.6907689222161215,-1.6988735678712958,1.5403128681505223,3.0183978557238627,-2.646205158635134,-0.4512743476563378,-0.286973917239045,0.5985961551275814,0.5309853767629057,-0.899917299042975,-2.2227752237860137,-0.5681100815940924,1.2969685005868743,0.9422200886815421,0.393408083698809,0.132082593430888,0.3115716564303072,0.16491306456514843,-0.36026881781632303
1.1132357170352194,1.5984879675027792,0.13601600270050734,-0.42392109546412726,-0.23381349581044664,1.9616172806441516,-0.19995219966018551,0.4831643037381147,-1.5714491481682575,0.4546301225598761,0.6651112716190972,1.0090951821453498,0.7587867975518858,1.9381259706659384,-0.6031969113436018,0.5098291191362219,-1.2791606259106427,0.6491740636034443,0.8894136905960298,1.0923598690341996,0.4779840345290806,0.6950103431311903,-0.6119246383195088,-0.2856651597953191,0.961577208526077,0.5457019052445808,-0.21412544833375732,-1.2190151487276146,0.5060020999974676,0.9667573732221335,0.19014160637624725,-2.264626024131831,0.8494580518616355,1.3880511727557623,2.490829157323708,-0.6148070063066371,-0.7437145358797813,-0.2780438630263862,2.3735029932798453,-0.015018698550738271
0.8395866635792426,1.874702760184816,-0.6893858884337689,-0.4054368622312921,-0.6731306223404407,1.3332130677662952,0.06870798462117486,0.12154315418760614,-0.963684046471529,-0.719205620387694,0.7436837318171255,1.0461333713672585,0.4904357606031337,1.8172250626425794,-1.644280343949562,2.169424506721389,-0.9546478860114289,0.6070466179219055,1.9818700482041876,0.7179477560852026,0.18300824852677083,0.18305372053791938,-1.0655945919625487,-0.8423085486548605,1.8958011815831137,-1.544399008487592,-0.8351822860985528,1.2073357559666356,0.675506443364295,0.8431807977324657,-0.12776234677978432,-0.5739928863427909,0.05260979954839124,1.4655047388519797,0.24528765494740842,-0.3475889906817242,-1.0867941809771262,-0.17794044000493756,1.3450035370755138,-1.220588154894743
0.16285810592085645,1.5068947208033272,0.5686007087219066,-0.25749633577182063,0.3763211507379732,1.4111269076194597,-0.02536819721527692,0.23763588148107934,-0.7011582033954179,0.9218506585488662,0.895772692073692,0.8328680424750541,0.37519450440177515,1.9122695110272434,-0.2576197290634527,1.6649273988017141,-2.1316436819183093,0.4633520149967949,2.0265400311874964,1.0920425689827826,0.2814571899041554,-0.07279777033822649,-1.4169203246564248,0.251791183328085,2.254200560681267,-1.9688488053426176,-0.6238184808034407,-0.3919782637969739,1.1997569336493499,0.9184274959051799,0.5254308386552903,-1.5081899285162286,-0.9804431377196736,1.7003426815274212,0.3683300921946094,-0.354764221982111,-1.3767616519988173,-0.23166277164011453,1.6631728843077482,1.96206272266885
0.670656749308508,1.2725688183338633,0.8425477555675326,0.9136305096248866,0.7282432913036007,0.3525064895779444,1.6956607050336001,0.7539901146893299,0.8354763876121276,0.714573477459342,1.0708858188680501,0.9601470096616568,1.9030042400446732,1.3675965804735202,-0.34276698093222896,0.040399930378216445,-1.937294283904818,1.02151215392179,0.5627153747140989,1.7488027381756475,0.7586543311227854,-0.1516756770988174,1.1147427018289975,0.6325492638527803,0.9539727704859823,-0.5354321582401027,-0.7597707619415258,0.4206913019091679,0.6449765620549778,1.1086969267584958,1.0526291018796121,-1.8014966510357278,-0.061181015927408794,1.0045867716925383,0.26334542271280054,0.5001843004613669,-0.3119219800764671,-0.1523685226034928,1.7021946508610557,1.1685867251658615
0.9054462481414527,1.5866035248356003,1.4038573812832866,1.1230737930990995,1.7031854506769797,1.2227786709653172,1.2141952282137936,1.2354141095004845,-0.1527654212699853,1.3916388230682546,0.8228471875346547,0.944886291431332,2.720742458904745,1.7536025421590256,0.19745898376898396,0.2969296407619577,-0.31239437034132905,2.5309813285240987,1.0371562104656993,2.076135932824917,0.7889978635542908,0.2171263331091618,1.966800031477262,0.1178108984452463,0.07484756845735048,-1.410525626383383,-0.11124181265395673,-0.03199426014527122,1.0730014563119759,1.2185867115183628,1.4876301459956687,-1.6181521358780548,1.414510134130667,1.6179569924160944,2.7662667260210387,0.5676997455330085,0.21138170888813715,0.3248292694419064,1.2548249517559928,2.1561072586479235
1.2233595462636682,0.9993756988180208,0.6695704082751982,1.2266591098503976,-0.05296052745123646,-0.4181568778857794,2.57481728905447,0.7234701251552038,0.6569527054035976,-0.07019268581341429,1.7250486303886718,1.4320791775302775,2.24019581866397,1.7755669263674152,-0.13135185734126345,0.5401968681661153,-0.7945304551172594,1.064256448278286,2.360816070779766,2.0943559713409674,0.8539952856459743,0.2860721830167337,1.715195167144727,-0.12213084957018219,1.2451052901369895,-0.2840498935580042,-0.47461048574234804,1.2331135854211979,1.248553945474551,1.2231690114386786,1.7396694600689295,-0.5571190790351769,-0.5148679873561803,1.5646173859304318,1.6677677902548387,1.1443530751242352,0.8606669743351005,0.9331108389463346,1.5535352122885144,1.6157416219172478
1.567251577399873,2.089063725645916,-0.2312821976403937,0.8420686328052617,-1.3138461973387632,-1.061978280397661,1.088391827919837,1.447189689048205,-1.0677619879493998,0.274975412706563,2.1043591364104355,1.2527208840751562,2.0278849770836933,1.8922497961704585,-0.25642826288964066,-0.11440004716899181,-2.465188371399225,1.492537148979265,1.144005289186451,0.7318686506859909,1.5229839340008562,1.0078912813583463,1.0353357941247756,-0.1554152494361125,2.0215776778713925,-0.2018014987853782,-0.1657761121050978,-0.0301571377884136,1.0126422778328676,1.8146384387815655,1.5570753280014078,-1.0863481116616707,1.3557052674793015,2.1312721364338874,2.6040412544601805,0.88691075065647,0.11083518262888983,0.40161595153098184,1.4732535574204577,1.645908763919532
1.2710591545944,1.6891378541053996,-0.06603567631371024,1.0650854642980527,-0.11191840584616976,-1.3526775621802585,2.0161138912572545,0.8170381958557569,0.08616868737965803,1.7500027288833424,0.6974181023314643,0.9714644576372738,1.2859876163584871,2.210443293683249,-0.46807286848888724,0.40993412073910507,-0.107941974677721,1.678046009334585,2.740587227505242,1.105046774235925,0.6127519277440681,0.9668447354922097,1.2270747533265303,1.1913276883104937,1.5439835154695505,0.03893271804045443,0.3070951164466604,0.20153169706576066,1.5192104816135104,1.1756726540084064,0.8942492890272196,-0.39225541490461413,0.5097330836050233,1.723215941585457,-0.11650705132005411,0.8253984534165518,0.07896412000230865,0.7680273426985829,2.0770080424936097,0.4045336201090691
1.3837478460841375,2.2547599262137457,-0.7573996348799383,0.07707231634366304,1.5990377874873354,0.29125152336307164,0.5779851077711268,0.7402534978949603,-0.48730672636326494,0.20148281851534286,0.03945804325972164,1.7402455445771747,1.003281976307933,1.6800852425240036,-1.0815044899646549,-0.7830323330879132,-0.7968467930180358,0.7401056903672939,1.5963298604903702,1.0693108088098893,1.1435545633746984,0.6750119303751603,1.328864349778381,0.22915784120407923,0.11109786294367392,-0.5933914328759611,-0.7850682168876139,0.9645372793490102,1.1606045082785892,0.7741485755528875,0.6696170903471776,-1.0668626393304679,1.463826396671639,1.3912211308682385,1.2781026880325836,-0.003968175859699858,-0.6400521614996013,0.7341270168831798,2.7375415995178947,-0.2155652753793762
0.26896839811143947,1.1840102972847153,-0.6097286353788417,0.49282432584021557,-1.2382632385908294,1.4453369736529698,0.789717045196392,0.6764852788440455,0.048221429241046776,1.9887789313348212,0.002796364650551216,1.1014448015281364,0.4797438261033857,1.890634672433065,-1.2969187915190097,0.33216002880915335,-1.7341928550574919,0.46007091758821106,1.0000231144683223,0.1547269591037178,0.919239004653196,1.0008675849605673,0.5504816742529411,0.7255704848050472,-0.45215603051422415,-2.0291843603321036,-0.5439969016933962,1.447661587931865,1.3491711347066724,1.3712407038489813,0.41344779392628567,-1.1102911065789698,1.9417435969643109,1.1850687250203398,2.1689101143720553,-0.33265940407053146,-0.4424777824091541,0.3633843928163879,1.3481566267555787,-0.4213453117532409
0.36000070622959945,1.6125137507757226,-0.6250566785730445,-0.10168125040562798,-1.7290375523684505,-0.04924214721300098,0.49473599838818033,-0.03306246769392902,0.8643690649306784,0.924112523338651,0.0035808507617023752,0.41258136501335185,0.41958442938821294,1.961944413931725,-1.463156473148249,0.6741628064515449,-0.43520041014842986,0.25212183562390833,2.477072918273797,0.7270756470170014,1.1028353751467987,1.4202937881080755,-0.3521021700200499,-0.5276050323554196,0.6165673126926605,-0.5970422739273655,-0.5541476419010112,-0.5429389500796968,1.2959819849889807,0.6494372286287124,0.8001829855233564,-0.7088891738319096,2.270585892974726,1.1986178167563528,1.2876195159205022,0.023645416524894877,-1.0881523108483524,-0.07938396369967984,0.6269013867942943,1.1748099613438503
0.20054717679706577,1.9194716230122466,0.7749957455339506,1.0914362239188016,-0.45753867615699834,-0.04662338606935203,0.26910067036008023,0.1171720379703262,1.7545629017713695,0.7837553207811773,0.3794182870216163,1.101509129852962,0.39881406966761757,1.514329494785823,-0.8753779111462926,0.3457733782940762,-1.1937748460133855,0.2793728496768315,1.371456277418629,1.5345832983930758,1.0827234844972389,1.9901991165844986,-0.04451026070555184,0.4591649012011106,0.4094573523044813,-1.336183790999881,-0.5938097186681316,0.2048749014189886,1.1193620377236166,-0.8468753953071844,0.48173260510915933,-0.7365023849623771,0.3250063446556464,1.7830005853780013,1.925292266481103,0.5131422147420849,0.50154525582546,0.42843604545069447,0.8893229229153111,0.14712881010869402
