cluster_1_red_s1,cluster_2_red_s1,cluster_3_red_s1,cluster_4_red_s1,cluster_5_red_s1,cluster_6_red_s1,cluster_7_red_s1,cluster_8_red_s1,cluster_1_green_s1,cluster_2_green_s1,cluster_3_green_s1,cluster_4_green_s1,cluster_5_green_s1,cluster_6_green_s1,cluster_7_green_s1,cluster_8_green_s1,cluster_9_green_s1,cluster_10_green_s1,cluster_11_green_s1,cluster_12_green_s1,cluster_1_red_s2,cluster_2_red_s2,cluster_3_red_s2,cluster_4_red_s2,cluster_5_red_s2,cluster_6_red_s2,cluster_7_red_s2,cluster_8_red_s2,cluster_1_green_s2,cluster_2_green_s2,cluster_3_green_s2,cluster_4_green_s2,cluster_5_green_s2,cluster_6_green_s2,cluster_7_green_s2,cluster_8_green_s2,cluster_9_green_s2,cluster_10_green_s2,cluster_11_green_s2,cluster_12_green_s2
-0.4653035001409512,-0.03918174571701,-0.1451109873522018,-0.8205333827497246,-0.0432008853887963,0.0656347917259603,-0.1338983503371523,-1.2214470508255064,0.0308555966391261,0.0548242989747121,-0.2118792918121623,-0.3510724262060008,-1.096112656626658,-0.00927632916637,-0.3062362598875104,-0.2005123376416116,-0.1425842062733178,-0.5846592612392862,0.033635176229777,-0.4581479346045419,-0.4061974649549146,-0.1699008189180575,-0.5490743276426862,0.0678609294136705,0.2586492039530893,-0.2900428571419339,0.1531312868600061,-0.2846292990772269,-0.0451552279892029,-0.0570256721612909,-1.1895440234691834,-0.0752103048079402,-0.147581470428554,0.1856214043349862,-0.0609619086641476,-0.4736706903125777,0.1852499620607194,0.0300953209473666,-0.2091297557723166,-0.1447044924397581
-0.3604421950700084,0.5655577708853015,-0.0292216766120595,-0.730111599357671,0.2699520541847713,0.3256008603022742,-0.0654953495206239,-0.4905327508501442,-0.0133905160463563,0.0698142690228161,-0.0419262421079047,0.087171530199116,0.4926671140211692,0.1823192191650554,-0.1338620604227264,-0.2573753882954644,-0.1446979951549628,-0.2143980395035763,-0.1419723876350664,0.3127221709583604,-0.0376513124295891,0.0085067468479865,-0.5847466609806246,-0.0417638599621917,0.110167918601477,-0.2954804435687519,-0.0460574913991226,-0.0230366127300552,-0.1920212665871498,0.0039652227623,-0.395167978097477,-0.0560630049734961,-0.0060105285715696,0.4875579320348472,-0.0750565618261277,-0.1694305866750094,0.2171816297724547,0.1161410438229348,-0.1766247686365421,0.1070265877501779
-0.2047231904292362,0.364502739814422,0.1192524908727451,-0.5297570165050633,-0.2447550356320698,0.4305983185135808,0.1641293835354466,-0.5678883033895779,0.0559264271312448,0.0256404120683783,-0.0647363693050307,0.0839677976619961,0.6276659964506923,0.4875158675418139,-0.2885689377717628,-0.3667094951069685,-0.1864275161774187,-0.2971991969372547,-0.0273058560933322,0.4588642509469723,0.2550906208452295,-0.1856686344157552,-0.5174266813124927,0.0692413342154577,-0.0812161610137312,-0.1101843633537555,0.2365484323544612,-0.3875736529350457,0.0921486212368221,0.0874385920135386,-0.048424369415154,-0.0487512624570977,0.055521237218876,0.2953860269022003,-0.0423032690568084,-0.1819619767394457,-0.0485473451964709,0.1212096698680194,-0.2496250591154364,0.1254217622250436
0.0622404177836087,0.2746548383402008,-0.1398452669352682,-0.4085976234095972,-0.2016336013451477,0.225572645613879,-0.259828209015596,-0.3563691622035952,-0.0275928360365937,0.1410872932787559,-0.0556541117171353,-0.0123797205721773,-0.0642478676894155,0.4096930311883435,-0.1948980280643363,-0.2131185082752534,-0.0431304649609948,-0.4797342666977164,-0.0656154832760055,0.21979168081241,-0.198298990439812,0.1171246573149916,-0.3775620542722729,0.0185706938473063,-0.0627908237661285,-0.2776133307816003,-0.186753364887432,-0.2395899296937891,-0.1399709744641715,-0.081562960047681,-0.4746831264068895,-0.1279600441509286,0.0691462200553706,0.44223540086343,-0.2175882299235272,-0.2624860259757294,0.5041829915224524,0.3325036185920572,-0.2238253720279865,-0.1482316860878866
-0.3313443833707792,0.3720196730252954,0.0760656373411514,-0.7362488527061786,-0.1494539023330931,0.482837884544548,-0.297057295849843,-0.2402554646503576,0.0029297445604077,0.113148825839449,-0.0135981296022585,0.0612590800597549,-0.3218074284240078,0.2434383418312682,-0.4287461107761962,-0.1195321902893909,0.0006576873874376,-0.5662261779015786,0.0943328092478811,0.0789332296177585,0.06408189181736,0.0358146644273678,-0.7247300521810982,0.0835641378328021,-0.4585805322557992,0.1853824340350738,-0.1788126976889391,0.4148876796438176,0.0593840700374083,-0.0149182044291994,-0.6348149270640727,-0.0913994479168696,0.0418094467466898,-0.0729997723411251,-0.0192471184112387,-0.5187988649735579,0.294697041467566,0.0399572326658679,-0.3726417285421121,0.1240274235729853
0.0135403319582949,0.5390709935677941,0.1297525028107922,-0.4827072851272871,-0.3254041728699757,0.370843505885642,-0.2547027326440372,-0.2235958877821226,0.1046891996350263,0.0647752507435303,0.1751555972018717,-0.0221875375216553,-0.3488824402201029,0.5747640819413949,-0.4213188322171503,-0.2413219925145491,-0.1396405808611211,-0.3773316916083306,-0.1266623157751688,0.0611181165145584,0.0116694392605481,0.1796999422672399,-0.8526690823768701,0.2360695088028312,0.2617877761373403,-0.4998135641464616,-0.2250591046200287,-0.1316434196937434,-0.0469751341965644,-0.039098696703941,-0.9487667167572348,-0.1432353666314492,-0.0628681536911786,0.4729282876752044,-0.1265395301375066,-0.1279973045900002,0.2727221869431945,0.0917999781798586,-0.3291054857684403,0.0424020692687262
0.1775007278569592,0.4270586580141184,0.303701293908076,-0.3964644134129436,-0.1547350371126158,0.2715563868754192,-0.3385782627732969,0.1035453202281294,-0.0436392689326999,0.0319599009648881,-0.0235078946394369,0.0953477039702433,0.1968739641406365,0.9164355119995424,-0.1725076039095143,-0.2036130607105644,-0.0580803900340504,-0.0188967340156498,-0.0860135178759826,0.4135264847428093,0.057032895818897,0.1821143519898081,-0.4892392809458863,-0.0164147865798123,-0.1971203865217544,0.441002851748926,-0.0737647061692317,-0.3070276098524583,-0.0784787913534969,-0.0002538269691187,-0.2024633149024607,-0.150592701851639,0.061462854361683,0.5203867093083849,0.0464108338091007,-0.5396270592137438,0.1032582205202732,-0.2206641016398165,0.2899866091225864,0.1158527232972877
0.0446309102206468,0.525282434009121,0.0316764725704061,-0.3888444685447913,-0.2227515088504004,0.1652399884982864,-0.2719590476111385,-0.1857716072750144,0.0191602069275254,-0.0650707446685295,-0.0010595493687664,0.1076778103605742,0.0089678973814288,0.8444049107730919,-0.5245851908892876,0.0373216330951423,-0.0126918631884241,-0.0366744608533173,0.0361696584378842,0.1367749635941104,-0.090015482445937,-0.1093146459506914,-0.6409273471328434,-0.0933837925944765,0.0113192786341632,-0.1750555770096628,-0.4699816860573277,0.149544024624514,-0.0208076297164384,-0.0112694865713316,-0.4201146734886123,0.1466191704732477,-0.0084265175401444,0.5607437158526362,-0.2043737108234037,-0.4305284280852091,0.0368733974700706,-0.1676147450183716,0.001686877851796,-0.1406276082191431
-0.2839534532543026,0.3944875040252065,0.4462667261330628,-0.3278574294187066,-0.0602720548223716,0.178421820617116,-0.2952869605884979,-0.0928910022336415,0.0462866169483005,0.0705809009920001,0.0423926409163783,0.0366812457376377,-0.0717268948854738,0.9010306952466126,-0.0556389873876769,-0.0359196262695013,-0.1773143840062521,-0.0973133948670448,0.0411656661674165,0.4132919483353235,-0.0409377009519646,-0.2549569529686729,-0.758395829597039,0.0579011602802393,0.0912836648261101,-0.3001623951634757,-0.3351374600552612,-0.151402311963772,0.1575602761613851,-0.0045619693094507,0.0270907884685779,-0.0176118775398339,-0.0990327536928982,0.6831054981057343,-0.1906321961095323,-0.4334579009018983,-0.0192343883725664,-0.1960846518749972,0.0908732519935752,0.5364693005346942
-0.0373927131721575,0.3111596897162799,0.5365504985287826,0.1549281902565333,-0.0057863521666423,-0.000680591155774,0.1314736889133937,0.3202209533053062,0.2050648137130737,0.053447124970077,0.0924228922512486,0.079052734183243,0.9980834604063804,0.5765242932601425,-0.0844344114978061,-0.2717632729267135,-0.1501313745752315,0.1382294518674661,-0.1225523119915117,0.8987446609155968,0.1969498445981811,-0.2998578455686025,0.0880853306403278,0.1105498965745497,-0.1988170530219615,0.1223379738706373,-0.4218712321771448,0.0015194567656774,-0.031194937113863,0.0123987149843308,0.3880344543018701,-0.0691749506968526,-0.0184067974726329,0.3205834449374279,-0.2023569994594271,-0.0844031664528831,0.1868087103876174,-0.1540630229615473,0.1018114831643995,0.3676602901380124
0.0766089159176112,0.4228324729389758,0.7215393534011816,0.2412691411077306,0.1451572870052913,0.1465561746660051,0.0120855023862126,0.7053867854978686,0.1029512381759153,0.1094141442188512,0.0215576447764555,0.0739724026841679,1.5706840886425246,0.8064997496217204,0.0982612765890992,-0.2345211187934058,0.0771380182108202,0.7752234642464082,-0.0694896080386932,1.1406971950580722,0.2120763988667554,-0.0899189649483561,0.3729773045894399,0.0393752430424155,-0.3949633391650478,-0.1355963217699488,-0.0081278096241914,-0.0836633527658923,0.1144337374739003,0.0221943292249629,0.6858557531511633,-0.036943140369407,0.1110220207487082,0.6401786199489796,0.0771720044075271,-0.0568382486455107,0.2880663142410218,0.098825790278719,-0.023591173349072,0.577751539940288
